id,data_lancamento,conta,tipo,valor,regiao,documento,centro_custo
315,2023-04-09,Outras Receitas,Débito,29649.87,Sul,DOC-000315,Contabilidade
316,2024-07-24,Impostos,Débito,69343.29,Nordeste,DOC-000316,Vendas
317,2023-02-09,Outras Receitas,Crédito,4580.95,Norte,DOC-000317,Marketing
318,2024-11-21,Impostos,Crédito,2734.1,Sul,DOC-000318,Contabilidade
319,2023-06-01,Receita de Serviços,Débito,10929.85,Sul,DOC-000319,RH
320,2024-05-11,Impostos,Crédito,51883.07,Nordeste,DOC-000320,Vendas
321,2022-02-18,Despesas com Pessoal,Crédito,58392.4,Nordeste,DOC-000321,Financeiro
322,2024-09-12,Custo de Mercadorias,Débito,67379.26,Sul,DOC-000322,Vendas
323,2024-07-23,Despesas Administrativas,Crédito,74675.6,Norte,DOC-000323,Vendas
324,2024-01-19,Impostos,Débito,50459.22,Centro-Oeste,DOC-000324,Financeiro
325,2022-03-24,Marketing,Débito,42882.5,Norte,DOC-000325,Vendas
326,2024-05-10,Despesas com Pessoal,Crédito,97668.45,Norte,DOC-000326,Vendas
327,2025-12-20,Despesas com Pessoal,Crédito,84875.01,Sul,DOC-000327,RH
328,2024-06-22,Custo de Mercadorias,Crédito,79638.75,Norte,DOC-000328,TI
329,2022-09-07,Receita de Serviços,Crédito,29987.38,Norte,DOC-000329,Vendas
330,2022-07-18,Receita de Serviços,Crédito,84630.9,Sul,DOC-000330,Marketing
331,2024-05-15,Receita de Serviços,Crédito,37078.23,Centro-Oeste,DOC-000331,TI
332,2023-11-30,Despesas Administrativas,Débito,301.52,Norte,DOC-000332,Financeiro
333,2023-02-01,Receita de Vendas,Débito,9349.8,Norte,DOC-000333,Vendas
334,2025-08-03,Outras Receitas,Débito,60274.35,Sul,DOC-000334,Vendas
335,2023-02-10,Impostos,Débito,65380.07,Norte,DOC-000335,Logística
336,2023-03-19,Despesas com Pessoal,Débito,46617.73,Sul,DOC-000336,Vendas
337,2024-08-01,Despesas Administrativas,Débito,97252.8,Sudeste,DOC-000337,Contabilidade
338,2023-11-02,Custo de Mercadorias,Débito,38627.36,Centro-Oeste,DOC-000338,Vendas
339,2022-12-07,Marketing,Débito,61387.79,Sudeste,DOC-000339,RH
340,2024-05-09,Marketing,Débito,23023.75,Sudeste,DOC-000340,Financeiro
341,2023-12-03,Despesas Administrativas,Débito,44583.67,Norte,DOC-000341,Logística
342,2022-10-16,Custo de Mercadorias,Crédito,91471.77,Sudeste,DOC-000342,RH
343,2023-07-25,Receita de Serviços,Débito,78895.1,Sudeste,DOC-000343,TI
344,2023-10-11,Impostos,Débito,54138.59,Sudeste,DOC-000344,Financeiro
345,2024-12-09,Despesas Administrativas,Crédito,86525.75,Sul,DOC-000345,RH
346,2025-06-10,Receita de Vendas,Crédito,28284.14,Nordeste,DOC-000346,Vendas
347,2022-12-13,Receita de Vendas,Débito,84303.02,Sudeste,DOC-000347,Logística
348,2025-11-06,Juros Passivos,Crédito,58739.08,Centro-Oeste,DOC-000348,Vendas
349,2025-09-14,Depreciação,Crédito,5935.62,Norte,DOC-000349,RH
350,2023-11-16,Marketing,Débito,83361.33,Norte,DOC-000350,Logística
351,2025-03-05,Custo de Mercadorias,Débito,14471.63,Nordeste,DOC-000351,RH
352,2024-01-14,Impostos,Débito,66484.94,Centro-Oeste,DOC-000352,Contabilidade
353,2025-01-05,Despesas com Pessoal,Crédito,90427.08,Sul,DOC-000353,Contabilidade
354,2023-06-24,Depreciação,Crédito,15753.63,Nordeste,DOC-000354,Contabilidade
355,2022-12-08,Depreciação,Crédito,90151.06,Nordeste,DOC-000355,Financeiro
356,2025-01-18,Depreciação,Crédito,95533.52,Centro-Oeste,DOC-000356,Vendas
357,2023-01-20,Receita de Vendas,Crédito,10412.17,Centro-Oeste,DOC-000357,Contabilidade
358,2022-07-19,Juros Passivos,Crédito,99911.52,Centro-Oeste,DOC-000358,TI
359,2023-07-30,Juros Passivos,Débito,6170.62,Nordeste,DOC-000359,RH
360,2023-05-13,Impostos,Crédito,36409.12,Centro-Oeste,DOC-000360,Financeiro
361,2023-02-17,Receita de Serviços,Débito,81591.24,Sul,DOC-000361,Vendas
362,2023-04-13,Impostos,Crédito,62499.04,Nordeste,DOC-000362,Vendas
363,2024-02-10,Impostos,Débito,53395.71,Norte,DOC-000363,TI
364,2022-08-05,Outras Receitas,Crédito,71260.31,Centro-Oeste,DOC-000364,Contabilidade
365,2023-07-13,Marketing,Débito,64835.97,Sudeste,DOC-000365,Marketing
366,2025-12-04,Custo de Mercadorias,Débito,59361.87,Sul,DOC-000366,Logística
367,2022-03-04,Depreciação,Débito,87463.81,Nordeste,DOC-000367,RH
368,2024-10-24,Depreciação,Débito,21061.52,Norte,DOC-000368,RH
369,2022-10-15,Outras Receitas,Crédito,39192.09,Centro-Oeste,DOC-000369,RH
370,2022-05-02,Outras Receitas,Crédito,38909.12,Sudeste,DOC-000370,RH
371,2025-09-26,Outras Receitas,Débito,57151.3,Centro-Oeste,DOC-000371,RH
372,2024-05-05,Impostos,Crédito,28227.45,Sul,DOC-000372,Contabilidade
373,2025-01-11,Outras Receitas,Débito,8147.35,Centro-Oeste,DOC-000373,Vendas
374,2024-09-23,Impostos,Débito,78675.64,Sudeste,DOC-000374,RH
375,2022-08-27,Despesas Administrativas,Débito,16180.12,Centro-Oeste,DOC-000375,Marketing
376,2022-06-28,Despesas com Pessoal,Débito,49656.71,Nordeste,DOC-000376,Marketing
377,2025-01-13,Custo de Mercadorias,Crédito,89741.61,Centro-Oeste,DOC-000377,Contabilidade
378,2023-07-03,Depreciação,Crédito,31716.66,Sul,DOC-000378,TI
379,2024-01-22,Impostos,Crédito,32038.96,Norte,DOC-000379,Financeiro
380,2022-04-20,Receita de Vendas,Débito,35834.16,Nordeste,DOC-000380,Financeiro
381,2024-09-02,Impostos,Débito,31908.12,Sudeste,DOC-000381,Contabilidade
382,2023-04-03,Receita de Serviços,Débito,36655.65,Sudeste,DOC-000382,TI
383,2023-11-11,Receita de Serviços,Débito,94394.98,Centro-Oeste,DOC-000383,Vendas
384,2024-11-19,Juros Passivos,Crédito,4411.1,Norte,DOC-000384,TI
385,2024-09-18,Custo de Mercadorias,Crédito,64425.14,Sudeste,DOC-000385,TI
386,2023-01-02,Custo de Mercadorias,Débito,78427.73,Sul,DOC-000386,Contabilidade
387,2022-04-24,Impostos,Crédito,23951.25,Nordeste,DOC-000387,TI
388,2022-06-21,Impostos,Débito,91494.26,Norte,DOC-000388,Marketing
389,2023-01-02,Receita de Vendas,Crédito,29517.58,Centro-Oeste,DOC-000389,Contabilidade
390,2025-01-12,Impostos,Crédito,21423.77,Sudeste,DOC-000390,RH
391,2025-03-04,Despesas Administrativas,Crédito,50573.31,Nordeste,DOC-000391,TI
392,2024-10-27,Impostos,Crédito,68205.73,Nordeste,DOC-000392,TI
393,2023-06-06,Juros Passivos,Crédito,32613.56,Nordeste,DOC-000393,Logística
394,2025-04-30,Depreciação,Crédito,48810.65,Nordeste,DOC-000394,RH
395,2023-09-04,Despesas com Pessoal,Crédito,7250.02,Norte,DOC-000395,TI
396,2024-06-27,Despesas com Pessoal,Débito,85859.52,Centro-Oeste,DOC-000396,Logística
397,2022-06-16,Marketing,Crédito,45641.44,Sudeste,DOC-000397,TI
398,2025-03-29,Receita de Serviços,Crédito,71430.22,Sudeste,DOC-000398,Marketing
399,2025-07-10,Receita de Serviços,Débito,69033.66,Norte,DOC-000399,Vendas
400,2025-09-21,Custo de Mercadorias,Crédito,51241.18,Nordeste,DOC-000400,RH
401,2023-03-04,Marketing,Crédito,39997.86,Norte,DOC-000401,RH
402,2024-05-01,Receita de Serviços,Crédito,51430.7,Norte,DOC-000402,Financeiro
403,2022-11-12,Impostos,Débito,63123.59,Centro-Oeste,DOC-000403,Vendas
404,2024-07-30,Juros Passivos,Débito,3702.95,Nordeste,DOC-000404,Contabilidade
405,2024-05-09,Marketing,Crédito,62131.23,Centro-Oeste,DOC-000405,RH
406,2023-09-27,Despesas com Pessoal,Débito,54026.88,Sudeste,DOC-000406,Marketing
407,2022-10-07,Impostos,Débito,27585.69,Sul,DOC-000407,Financeiro
408,2023-07-10,Receita de Vendas,Débito,99352.94,Sudeste,DOC-000408,Vendas
409,2024-05-10,Despesas Administrativas,Débito,67395.29,Centro-Oeste,DOC-000409,RH
410,2022-10-01,Marketing,Crédito,12076.0,Norte,DOC-000410,Logística
411,2025-09-09,Outras Receitas,Crédito,45450.64,Sul,DOC-000411,Financeiro
412,2025-05-04,Despesas Administrativas,Crédito,62873.16,Sudeste,DOC-000412,Contabilidade
413,2024-04-29,Receita de Vendas,Crédito,63834.82,Sul,DOC-000413,Vendas
414,2022-12-26,Receita de Serviços,Crédito,93826.59,Norte,DOC-000414,Logística
415,2025-03-04,Custo de Mercadorias,Débito,13168.65,Sudeste,DOC-000415,Marketing
416,2024-01-29,Impostos,Crédito,5412.17,Centro-Oeste,DOC-000416,TI
417,2023-05-20,Receita de Serviços,Débito,8681.36,Centro-Oeste,DOC-000417,Marketing
418,2024-08-14,Depreciação,Crédito,15486.9,Centro-Oeste,DOC-000418,TI
419,2022-08-11,Despesas com Pessoal,Débito,45937.91,Centro-Oeste,DOC-000419,RH
420,2022-11-11,Marketing,Crédito,24583.5,Nordeste,DOC-000420,Financeiro
421,2024-01-13,Marketing,Crédito,41786.83,Sul,DOC-000421,Marketing
422,2025-07-30,Despesas com Pessoal,Débito,54966.33,Centro-Oeste,DOC-000422,RH
423,2025-04-09,Marketing,Débito,15514.25,Norte,DOC-000423,TI
424,2024-10-25,Receita de Serviços,Crédito,79690.5,Sul,DOC-000424,TI
425,2025-05-03,Receita de Vendas,Débito,66207.44,Centro-Oeste,DOC-000425,RH
426,2024-10-26,Marketing,Crédito,14298.15,Sul,DOC-000426,RH
427,2024-04-15,Despesas com Pessoal,Crédito,13689.78,Nordeste,DOC-000427,Contabilidade
428,2023-01-05,Marketing,Crédito,72314.34,Norte,DOC-000428,Marketing
429,2022-08-11,Receita de Vendas,Crédito,14146.3,Norte,DOC-000429,TI
430,2022-08-29,Custo de Mercadorias,Crédito,65550.38,Norte,DOC-000430,RH
431,2024-04-01,Receita de Vendas,Débito,31575.62,Sul,DOC-000431,Logística
432,2025-01-20,Despesas com Pessoal,Crédito,96319.94,Centro-Oeste,DOC-000432,RH
433,2023-02-17,Receita de Serviços,Débito,99393.51,Norte,DOC-000433,Vendas
434,2024-02-06,Marketing,Débito,1849.27,Nordeste,DOC-000434,Contabilidade
435,2022-11-28,Impostos,Crédito,90502.63,Sul,DOC-000435,Marketing
436,2024-07-20,Receita de Vendas,Crédito,69464.92,Sul,DOC-000436,TI
437,2023-10-07,Impostos,Crédito,19691.01,Norte,DOC-000437,Financeiro
438,2022-12-21,Outras Receitas,Débito,91572.94,Norte,DOC-000438,Contabilidade
439,2024-07-09,Outras Receitas,Crédito,55327.78,Sul,DOC-000439,Contabilidade
440,2024-01-08,Receita de Vendas,Crédito,62924.85,Norte,DOC-000440,RH
441,2022-01-25,Despesas com Pessoal,Crédito,8406.11,Sul,DOC-000441,TI
442,2025-03-09,Depreciação,Débito,19598.23,Sul,DOC-000442,Vendas
443,2025-06-22,Juros Passivos,Crédito,21073.49,Sul,DOC-000443,TI
444,2024-10-09,Custo de Mercadorias,Crédito,23512.75,Sul,DOC-000444,Financeiro
445,2024-02-15,Receita de Vendas,Débito,15708.16,Norte,DOC-000445,Contabilidade
446,2023-11-11,Juros Passivos,Crédito,585.87,Nordeste,DOC-000446,Contabilidade
447,2024-02-26,Despesas com Pessoal,Débito,17311.65,Centro-Oeste,DOC-000447,Logística
448,2022-12-23,Despesas com Pessoal,Débito,42096.77,Norte,DOC-000448,Financeiro
449,2023-01-06,Impostos,Débito,15841.34,Sul,DOC-000449,Financeiro
450,2024-07-09,Outras Receitas,Crédito,55617.85,Nordeste,DOC-000450,RH
451,2023-09-13,Impostos,Crédito,8592.41,Norte,DOC-000451,Financeiro
452,2022-12-07,Despesas com Pessoal,Crédito,31939.62,Sudeste,DOC-000452,Marketing
453,2025-09-29,Outras Receitas,Crédito,33128.13,Nordeste,DOC-000453,TI
454,2024-11-26,Marketing,Débito,98681.49,Nordeste,DOC-000454,Contabilidade
455,2025-03-06,Despesas Administrativas,Crédito,67930.37,Norte,DOC-000455,Marketing
456,2022-10-31,Juros Passivos,Crédito,66605.62,Centro-Oeste,DOC-000456,TI
457,2025-10-11,Despesas com Pessoal,Débito,88024.45,Sudeste,DOC-000457,Financeiro
458,2025-08-22,Receita de Serviços,Débito,23181.54,Nordeste,DOC-000458,RH
459,2022-05-17,Despesas Administrativas,Crédito,69107.62,Sul,DOC-000459,TI
460,2024-07-23,Receita de Vendas,Débito,82392.72,Sul,DOC-000460,Contabilidade
461,2022-04-20,Impostos,Débito,40834.32,Norte,DOC-000461,RH
462,2025-01-10,Depreciação,Débito,81384.76,Nordeste,DOC-000462,Marketing
463,2025-05-09,Outras Receitas,Débito,86919.88,Nordeste,DOC-000463,Financeiro
464,2022-11-09,Juros Passivos,Débito,89331.7,Sudeste,DOC-000464,Logística
465,2022-09-07,Marketing,Crédito,78422.92,Sudeste,DOC-000465,Financeiro
466,2025-09-29,Despesas com Pessoal,Débito,3941.25,Nordeste,DOC-000466,Marketing
467,2025-05-27,Despesas com Pessoal,Débito,38070.64,Norte,DOC-000467,RH
468,2024-04-15,Despesas Administrativas,Débito,79951.31,Nordeste,DOC-000468,RH
469,2022-05-11,Marketing,Débito,50426.49,Centro-Oeste,DOC-000469,Financeiro
470,2024-08-29,Depreciação,Débito,34083.22,Norte,DOC-000470,RH
471,2025-08-23,Juros Passivos,Crédito,27365.28,Sudeste,DOC-000471,Marketing
472,2022-01-04,Impostos,Crédito,12024.58,Sul,DOC-000472,Marketing
473,2022-10-31,Custo de Mercadorias,Débito,35397.49,Sudeste,DOC-000473,TI
474,2023-08-17,Receita de Vendas,Crédito,37150.65,Sul,DOC-000474,Contabilidade
475,2025-11-22,Despesas Administrativas,Débito,18408.78,Sudeste,DOC-000475,Logística
476,2023-03-28,Despesas com Pessoal,Crédito,22367.38,Sul,DOC-000476,Marketing
477,2024-10-27,Custo de Mercadorias,Crédito,41348.89,Nordeste,DOC-000477,Vendas
478,2024-07-15,Juros Passivos,Débito,21106.54,Norte,DOC-000478,Financeiro
479,2025-02-16,Juros Passivos,Crédito,18682.56,Centro-Oeste,DOC-000479,Logística
480,2024-10-19,Despesas Administrativas,Débito,2375.21,Norte,DOC-000480,Contabilidade
481,2025-01-17,Impostos,Débito,46201.07,Sul,DOC-000481,Contabilidade
482,2024-09-01,Juros Passivos,Crédito,42696.69,Sul,DOC-000482,Financeiro
483,2024-12-13,Despesas com Pessoal,Débito,78004.63,Centro-Oeste,DOC-000483,TI
484,2022-01-20,Outras Receitas,Crédito,79117.19,Centro-Oeste,DOC-000484,TI
485,2025-03-13,Receita de Serviços,Débito,67838.29,Centro-Oeste,DOC-000485,Contabilidade
486,2022-08-12,Depreciação,Crédito,60250.21,Sul,DOC-000486,TI
487,2025-02-05,Despesas Administrativas,Crédito,34904.6,Sudeste,DOC-000487,RH
488,2025-03-30,Receita de Vendas,Crédito,17805.56,Nordeste,DOC-000488,Financeiro
489,2025-12-11,Receita de Vendas,Crédito,97671.03,Centro-Oeste,DOC-000489,Marketing
490,2022-03-18,Despesas com Pessoal,Crédito,12395.73,Sul,DOC-000490,RH
491,2025-04-23,Impostos,Crédito,59850.43,Nordeste,DOC-000491,RH
492,2022-09-20,Marketing,Débito,447.53,Nordeste,DOC-000492,RH
493,2022-04-09,Receita de Serviços,Débito,41654.23,Nordeste,DOC-000493,Marketing
494,2024-03-25,Impostos,Débito,42697.21,Sudeste,DOC-000494,Logística
495,2023-09-23,Juros Passivos,Crédito,56743.68,Sul,DOC-000495,Marketing
496,2023-06-11,Receita de Vendas,Débito,763.08,Norte,DOC-000496,Vendas
497,2023-04-19,Outras Receitas,Crédito,44721.27,Centro-Oeste,DOC-000497,TI
498,2022-03-02,Juros Passivos,Débito,97694.91,Centro-Oeste,DOC-000498,Financeiro
499,2025-04-07,Depreciação,Crédito,78349.65,Norte,DOC-000499,Vendas
500,2022-05-20,Depreciação,Débito,96013.06,Norte,DOC-000500,Marketing
501,2025-10-13,Receita de Serviços,Crédito,41982.86,Sul,DOC-000501,Contabilidade
502,2025-10-20,Despesas Administrativas,Crédito,98731.83,Sul,DOC-000502,TI
503,2023-10-30,Receita de Serviços,Crédito,76108.88,Sudeste,DOC-000503,Marketing
504,2024-04-05,Custo de Mercadorias,Débito,30982.23,Sudeste,DOC-000504,TI
505,2025-09-04,Depreciação,Débito,79666.91,Nordeste,DOC-000505,RH
506,2022-01-16,Depreciação,Débito,73052.65,Nordeste,DOC-000506,TI
507,2025-02-09,Despesas com Pessoal,Débito,12226.83,Centro-Oeste,DOC-000507,TI
508,2024-02-03,Receita de Serviços,Crédito,21842.07,Centro-Oeste,DOC-000508,Contabilidade
509,2023-08-16,Juros Passivos,Crédito,10304.81,Norte,DOC-000509,Financeiro
510,2025-01-27,Receita de Serviços,Débito,47190.2,Sul,DOC-000510,TI
511,2022-12-14,Impostos,Débito,39559.84,Sudeste,DOC-000511,Financeiro
512,2023-06-23,Receita de Vendas,Crédito,92408.38,Sudeste,DOC-000512,Contabilidade
513,2024-02-10,Impostos,Crédito,69879.3,Nordeste,DOC-000513,Vendas
514,2025-07-17,Outras Receitas,Débito,55675.03,Centro-Oeste,DOC-000514,Vendas
515,2023-10-11,Outras Receitas,Débito,77243.67,Norte,DOC-000515,TI
516,2025-03-11,Despesas com Pessoal,Débito,39979.7,Centro-Oeste,DOC-000516,Logística
517,2022-02-08,Despesas Administrativas,Débito,73342.36,Sudeste,DOC-000517,Financeiro
518,2022-02-15,Despesas com Pessoal,Débito,52274.18,Centro-Oeste,DOC-000518,Vendas
519,2025-04-26,Impostos,Débito,64126.02,Sudeste,DOC-000519,Contabilidade
520,2024-07-18,Marketing,Débito,10305.17,Nordeste,DOC-000520,Logística
521,2025-02-07,Impostos,Crédito,15201.08,Sul,DOC-000521,Contabilidade
522,2023-02-10,Despesas com Pessoal,Crédito,20728.1,Sudeste,DOC-000522,TI
523,2023-10-05,Depreciação,Débito,59103.32,Nordeste,DOC-000523,Vendas
524,2025-08-27,Juros Passivos,Débito,37895.35,Sudeste,DOC-000524,Logística
525,2022-07-23,Outras Receitas,Débito,288.16,Sudeste,DOC-000525,Marketing
526,2023-07-29,Receita de Vendas,Débito,81704.9,Sul,DOC-000526,Vendas
527,2024-02-21,Despesas com Pessoal,Débito,4379.42,Centro-Oeste,DOC-000527,Vendas
528,2024-02-19,Outras Receitas,Crédito,43200.66,Nordeste,DOC-000528,Contabilidade
529,2023-04-23,Despesas com Pessoal,Crédito,7528.46,Sul,DOC-000529,RH
530,2024-03-21,Juros Passivos,Crédito,79330.18,Sul,DOC-000530,Financeiro
531,2023-08-31,Despesas Administrativas,Débito,50214.42,Centro-Oeste,DOC-000531,TI
532,2023-07-24,Juros Passivos,Crédito,9013.53,Centro-Oeste,DOC-000532,RH
533,2024-01-16,Receita de Vendas,Crédito,57976.81,Sudeste,DOC-000533,Financeiro
534,2023-10-02,Despesas com Pessoal,Crédito,69327.41,Norte,DOC-000534,Marketing
535,2023-10-06,Receita de Vendas,Débito,1909.55,Nordeste,DOC-000535,Contabilidade
536,2023-03-30,Impostos,Crédito,90915.62,Sul,DOC-000536,TI
537,2025-09-21,Impostos,Crédito,85417.1,Centro-Oeste,DOC-000537,Financeiro
538,2024-03-08,Depreciação,Crédito,56741.44,Norte,DOC-000538,Contabilidade
539,2023-05-11,Marketing,Débito,34851.36,Nordeste,DOC-000539,Logística
540,2025-11-28,Despesas com Pessoal,Débito,34560.4,Norte,DOC-000540,RH
541,2024-12-07,Despesas Administrativas,Crédito,80273.88,Centro-Oeste,DOC-000541,TI
542,2023-09-30,Outras Receitas,Débito,65252.55,Sul,DOC-000542,Logística
543,2023-10-04,Impostos,Débito,21945.64,Sudeste,DOC-000543,Vendas
544,2022-02-09,Juros Passivos,Débito,79244.81,Nordeste,DOC-000544,Financeiro
545,2022-12-02,Depreciação,Débito,94202.69,Nordeste,DOC-000545,Logística
546,2025-06-17,Juros Passivos,Débito,88614.27,Sudeste,DOC-000546,Logística
547,2023-01-18,Impostos,Débito,15237.03,Norte,DOC-000547,RH
548,2023-04-25,Juros Passivos,Crédito,1080.49,Sudeste,DOC-000548,TI
549,2022-12-20,Receita de Serviços,Crédito,46700.55,Norte,DOC-000549,TI
550,2023-08-27,Custo de Mercadorias,Débito,11918.11,Norte,DOC-000550,Financeiro
551,2023-06-15,Outras Receitas,Débito,82990.02,Sudeste,DOC-000551,Vendas
552,2022-10-20,Despesas com Pessoal,Débito,36523.97,Sul,DOC-000552,Marketing
553,2023-01-08,Outras Receitas,Débito,92689.4,Nordeste,DOC-000553,TI
554,2022-10-06,Marketing,Débito,51767.21,Sul,DOC-000554,Vendas
555,2023-03-22,Impostos,Crédito,5435.87,Sul,DOC-000555,TI
556,2024-04-22,Receita de Vendas,Débito,75219.45,Nordeste,DOC-000556,Contabilidade
557,2022-08-02,Marketing,Crédito,97232.24,Nordeste,DOC-000557,TI
558,2022-07-29,Outras Receitas,Crédito,59285.98,Sul,DOC-000558,Financeiro
559,2025-01-01,Despesas Administrativas,Crédito,82724.29,Sudeste,DOC-000559,RH
560,2022-12-26,Outras Receitas,Débito,7221.58,Nordeste,DOC-000560,Marketing
561,2023-12-31,Custo de Mercadorias,Débito,54037.89,Norte,DOC-000561,Contabilidade
562,2024-05-13,Juros Passivos,Débito,12946.44,Sudeste,DOC-000562,Vendas
563,2024-10-14,Receita de Vendas,Crédito,7002.17,Sul,DOC-000563,Marketing
564,2022-02-16,Despesas com Pessoal,Débito,25358.76,Norte,DOC-000564,Logística
565,2023-09-29,Despesas com Pessoal,Débito,97930.32,Centro-Oeste,DOC-000565,Financeiro
566,2022-11-01,Custo de Mercadorias,Débito,66584.63,Sudeste,DOC-000566,RH
567,2023-08-05,Impostos,Débito,35063.7,Sudeste,DOC-000567,TI
568,2025-08-30,Receita de Vendas,Crédito,13002.94,Norte,DOC-000568,Marketing
569,2024-02-14,Outras Receitas,Crédito,1537.1,Sul,DOC-000569,Marketing
570,2022-04-15,Receita de Vendas,Débito,65352.79,Sudeste,DOC-000570,TI
571,2023-01-29,Juros Passivos,Débito,39845.19,Sudeste,DOC-000571,TI
572,2025-04-15,Juros Passivos,Crédito,38325.39,Centro-Oeste,DOC-000572,RH
573,2022-10-19,Custo de Mercadorias,Crédito,27384.67,Centro-Oeste,DOC-000573,Financeiro
574,2025-08-06,Marketing,Crédito,56908.26,Nordeste,DOC-000574,RH
575,2025-11-12,Despesas Administrativas,Crédito,2661.91,Sudeste,DOC-000575,RH
576,2024-05-15,Despesas com Pessoal,Débito,70791.48,Sudeste,DOC-000576,Financeiro
577,2023-07-26,Depreciação,Débito,18293.3,Centro-Oeste,DOC-000577,TI
578,2024-05-17,Despesas Administrativas,Crédito,83789.18,Sudeste,DOC-000578,Contabilidade
579,2023-05-01,Despesas com Pessoal,Crédito,25745.81,Centro-Oeste,DOC-000579,TI
580,2024-09-27,Custo de Mercadorias,Débito,74516.49,Sul,DOC-000580,Financeiro
581,2022-10-09,Despesas com Pessoal,Débito,26226.47,Sul,DOC-000581,Financeiro
582,2025-11-15,Marketing,Débito,5030.18,Nordeste,DOC-000582,Vendas
583,2022-07-21,Receita de Serviços,Débito,15574.94,Nordeste,DOC-000583,Contabilidade
