id,data_envio,pedido,transportadora,origem,destino,peso_kg,custo_frete,dias_entrega,status
280,2024-08-22,PED-000280,RapidFrete,Sul,Nordeste,410.89,148.84,8,Devolvido
281,2023-02-24,PED-000281,RapidFrete,Norte,Sul,428.33,394.65,1,Entregue
282,2025-06-08,PED-000282,GlobalShip,Sul,Norte,221.28,489.13,5,Devolvido
283,2025-09-25,PED-000283,FastDelivery,Centro-Oeste,Norte,62.42,246.49,4,Aguardando
284,2022-10-07,PED-000284,ExpressCargo,Norte,Sudeste,296.99,87.58,12,Em Trânsito
285,2024-02-27,PED-000285,FastDelivery,Centro-Oeste,Centro-Oeste,233.47,20.24,11,Aguardando
286,2025-12-03,PED-000286,ExpressCargo,Centro-Oeste,Centro-Oeste,471.62,110.23,4,Entregue
287,2025-07-15,PED-000287,RapidFrete,Nordeste,Sul,103.82,308.76,2,Em Trânsito
288,2024-09-19,PED-000288,GlobalShip,Centro-Oeste,Nordeste,308.54,171.92,8,Aguardando
289,2023-09-24,PED-000289,GlobalShip,Norte,Sul,254.55,77.26,11,Devolvido
290,2022-09-17,PED-000290,RapidFrete,Sudeste,Norte,236.84,187.07,2,Entregue
291,2023-01-15,PED-000291,GlobalShip,Sudeste,Norte,324.7,21.73,1,Aguardando
292,2022-07-28,PED-000292,ExpressCargo,Sudeste,Nordeste,227.22,397.11,2,Entregue
293,2022-06-11,PED-000293,FastDelivery,Sudeste,Sul,440.05,390.55,13,Devolvido
294,2022-08-03,PED-000294,FastDelivery,Nordeste,Norte,432.0,272.56,11,Aguardando
295,2022-04-01,PED-000295,RapidFrete,Sudeste,Centro-Oeste,10.04,380.34,10,Entregue
296,2025-12-22,PED-000296,ExpressCargo,Norte,Sul,166.7,486.94,12,Entregue
297,2024-10-04,PED-000297,GlobalShip,Centro-Oeste,Sul,227.86,412.11,5,Aguardando
298,2022-08-10,PED-000298,GlobalShip,Norte,Sudeste,436.89,326.94,6,Em Trânsito
299,2025-06-07,PED-000299,ExpressCargo,Sudeste,Sul,146.68,84.13,8,Devolvido
300,2024-01-13,PED-000300,ExpressCargo,Centro-Oeste,Norte,455.27,384.62,4,Entregue
301,2025-05-10,PED-000301,RapidFrete,Sudeste,Centro-Oeste,450.63,58.32,3,Devolvido
302,2025-05-21,PED-000302,ExpressCargo,Sul,Centro-Oeste,339.97,373.4,5,Devolvido
303,2022-10-29,PED-000303,ExpressCargo,Centro-Oeste,Sudeste,482.1,412.22,11,Em Trânsito
304,2023-10-19,PED-000304,ExpressCargo,Sul,Nordeste,173.14,148.76,1,Aguardando
305,2022-02-01,PED-000305,FastDelivery,Sudeste,Sudeste,458.56,129.34,14,Devolvido
306,2023-01-30,PED-000306,FastDelivery,Sul,Sudeste,402.33,395.97,2,Entregue
307,2024-01-29,PED-000307,GlobalShip,Sul,Norte,35.79,403.16,4,Aguardando
308,2023-07-25,PED-000308,GlobalShip,Norte,Nordeste,131.08,419.69,11,Devolvido
309,2022-01-28,PED-000309,ExpressCargo,Nordeste,Nordeste,484.24,76.25,3,Em Trânsito
310,2022-05-24,PED-000310,RapidFrete,Centro-Oeste,Norte,151.76,331.71,6,Devolvido
311,2025-02-10,PED-000311,RapidFrete,Sudeste,Nordeste,328.95,435.62,3,Em Trânsito
312,2024-07-29,PED-000312,TransLog,Sudeste,Sudeste,389.6,463.51,1,Entregue
313,2025-02-01,PED-000313,TransLog,Sudeste,Norte,9.85,49.12,13,Entregue
314,2025-08-25,PED-000314,ExpressCargo,Sul,Nordeste,367.44,239.69,12,Em Trânsito
315,2025-03-26,PED-000315,ExpressCargo,Nordeste,Norte,472.54,73.0,11,Entregue
316,2025-05-27,PED-000316,RapidFrete,Norte,Centro-Oeste,433.62,201.28,14,Aguardando
317,2024-05-02,PED-000317,GlobalShip,Nordeste,Sul,264.98,301.62,15,Devolvido
318,2022-05-14,PED-000318,RapidFrete,Nordeste,Sul,9.35,467.99,3,Em Trânsito
319,2025-05-05,PED-000319,RapidFrete,Centro-Oeste,Norte,437.66,297.64,15,Aguardando
320,2023-06-04,PED-000320,RapidFrete,Norte,Sudeste,373.57,444.66,14,Entregue
321,2025-12-24,PED-000321,ExpressCargo,Centro-Oeste,Norte,122.03,157.95,13,Devolvido
322,2022-08-21,PED-000322,FastDelivery,Sudeste,Sul,98.96,372.78,7,Devolvido
323,2023-05-26,PED-000323,ExpressCargo,Centro-Oeste,Centro-Oeste,249.83,96.9,1,Aguardando
324,2023-06-15,PED-000324,TransLog,Nordeste,Centro-Oeste,221.46,229.53,9,Devolvido
325,2023-02-23,PED-000325,FastDelivery,Norte,Centro-Oeste,34.57,290.63,12,Devolvido
326,2022-10-14,PED-000326,FastDelivery,Centro-Oeste,Sudeste,192.03,132.02,8,Devolvido
327,2022-12-09,PED-000327,RapidFrete,Sul,Nordeste,75.27,211.89,14,Aguardando
328,2024-12-05,PED-000328,GlobalShip,Sul,Nordeste,308.13,13.28,15,Aguardando
329,2024-02-09,PED-000329,GlobalShip,Nordeste,Norte,358.64,293.83,2,Entregue
330,2022-08-14,PED-000330,RapidFrete,Nordeste,Sudeste,297.69,153.17,10,Em Trânsito
331,2024-11-15,PED-000331,RapidFrete,Norte,Nordeste,364.77,367.99,2,Entregue
332,2024-11-22,PED-000332,GlobalShip,Norte,Centro-Oeste,263.48,138.45,9,Aguardando
333,2025-06-19,PED-000333,GlobalShip,Sudeste,Nordeste,442.43,131.25,4,Devolvido
334,2025-05-30,PED-000334,FastDelivery,Norte,Sul,136.45,105.33,13,Em Trânsito
335,2024-11-30,PED-000335,ExpressCargo,Nordeste,Centro-Oeste,46.36,211.82,14,Aguardando
336,2025-05-08,PED-000336,RapidFrete,Sul,Nordeste,74.69,65.0,2,Aguardando
337,2022-12-28,PED-000337,ExpressCargo,Sudeste,Norte,495.21,380.24,2,Aguardando
338,2022-04-11,PED-000338,GlobalShip,Nordeste,Sul,295.44,176.59,11,Aguardando
339,2024-07-06,PED-000339,FastDelivery,Sul,Centro-Oeste,380.73,45.03,14,Devolvido
340,2022-10-13,PED-000340,FastDelivery,Sudeste,Norte,246.89,123.35,12,Devolvido
341,2024-03-16,PED-000341,GlobalShip,Sudeste,Sul,328.07,380.64,11,Entregue
342,2024-05-09,PED-000342,GlobalShip,Centro-Oeste,Sul,86.95,303.24,9,Em Trânsito
343,2022-11-18,PED-000343,FastDelivery,Sudeste,Norte,338.83,495.06,15,Entregue
344,2024-07-10,PED-000344,GlobalShip,Sul,Sudeste,262.5,422.88,6,Aguardando
345,2024-04-25,PED-000345,RapidFrete,Sul,Sul,252.67,264.9,13,Entregue
346,2023-11-07,PED-000346,FastDelivery,Nordeste,Sudeste,257.85,415.05,3,Aguardando
347,2025-11-21,PED-000347,RapidFrete,Centro-Oeste,Sul,109.57,155.83,1,Entregue
348,2025-10-05,PED-000348,GlobalShip,Sudeste,Sudeste,262.41,166.79,14,Devolvido
349,2025-08-28,PED-000349,RapidFrete,Sul,Sudeste,289.13,491.72,9,Em Trânsito
350,2022-02-10,PED-000350,FastDelivery,Nordeste,Nordeste,396.29,185.86,3,Devolvido
351,2022-05-06,PED-000351,FastDelivery,Norte,Sudeste,52.11,327.84,6,Em Trânsito
352,2024-09-28,PED-000352,RapidFrete,Sul,Sul,104.1,346.26,15,Em Trânsito
353,2024-11-29,PED-000353,RapidFrete,Sudeste,Sudeste,4.22,422.56,13,Entregue
354,2023-01-16,PED-000354,GlobalShip,Sudeste,Sul,433.03,363.67,2,Aguardando
355,2025-12-15,PED-000355,ExpressCargo,Sul,Nordeste,329.17,40.53,14,Aguardando
356,2022-04-23,PED-000356,RapidFrete,Sudeste,Sul,316.41,14.01,4,Em Trânsito
357,2024-02-09,PED-000357,TransLog,Nordeste,Centro-Oeste,287.36,50.77,4,Entregue
358,2022-02-23,PED-000358,FastDelivery,Sudeste,Norte,203.96,372.15,10,Entregue
359,2025-02-25,PED-000359,GlobalShip,Sudeste,Norte,238.36,295.19,11,Aguardando
360,2024-05-24,PED-000360,GlobalShip,Norte,Centro-Oeste,270.45,441.18,13,Aguardando
361,2022-03-18,PED-000361,ExpressCargo,Sul,Centro-Oeste,181.04,163.46,1,Entregue
362,2024-06-03,PED-000362,ExpressCargo,Sudeste,Sul,482.01,347.69,11,Devolvido
363,2025-04-22,PED-000363,FastDelivery,Sudeste,Sul,381.06,452.23,4,Devolvido
364,2022-12-10,PED-000364,FastDelivery,Sudeste,Sul,255.74,434.24,9,Devolvido
365,2023-08-27,PED-000365,RapidFrete,Norte,Sudeste,134.83,48.88,9,Aguardando
366,2024-06-06,PED-000366,GlobalShip,Sudeste,Centro-Oeste,3.7,426.94,14,Devolvido
367,2022-05-17,PED-000367,FastDelivery,Sudeste,Norte,493.81,163.77,4,Em Trânsito
368,2023-07-14,PED-000368,GlobalShip,Sudeste,Centro-Oeste,182.36,208.61,3,Aguardando
369,2022-10-22,PED-000369,FastDelivery,Sudeste,Centro-Oeste,164.56,101.61,14,Devolvido
370,2023-07-21,PED-000370,GlobalShip,Nordeste,Nordeste,256.8,412.2,5,Em Trânsito
371,2023-09-12,PED-000371,GlobalShip,Norte,Nordeste,178.53,246.17,14,Entregue
372,2023-10-20,PED-000372,TransLog,Norte,Nordeste,489.39,160.69,4,Aguardando
373,2022-07-15,PED-000373,ExpressCargo,Sudeste,Norte,346.37,343.13,3,Aguardando
374,2023-01-23,PED-000374,TransLog,Sudeste,Sul,282.38,40.25,2,Em Trânsito
375,2022-06-20,PED-000375,ExpressCargo,Sul,Norte,104.71,399.49,1,Devolvido
376,2023-09-26,PED-000376,ExpressCargo,Sul,Norte,210.65,68.1,10,Entregue
377,2022-09-23,PED-000377,TransLog,Nordeste,Sul,223.44,75.09,8,Aguardando
378,2024-04-22,PED-000378,TransLog,Nordeste,Centro-Oeste,289.95,475.04,6,Entregue
379,2024-10-30,PED-000379,FastDelivery,Centro-Oeste,Nordeste,115.42,31.46,12,Entregue
380,2023-07-23,PED-000380,RapidFrete,Nordeste,Centro-Oeste,66.47,246.58,6,Entregue
381,2022-06-14,PED-000381,ExpressCargo,Sudeste,Sul,280.11,92.0,14,Entregue
382,2023-05-04,PED-000382,GlobalShip,Nordeste,Sul,371.32,21.3,1,Aguardando
383,2022-06-07,PED-000383,TransLog,Norte,Sudeste,401.51,316.64,2,Aguardando
384,2022-01-21,PED-000384,RapidFrete,Nordeste,Nordeste,345.44,29.25,4,Devolvido
385,2024-05-27,PED-000385,RapidFrete,Norte,Norte,264.51,152.86,12,Entregue
386,2024-09-14,PED-000386,GlobalShip,Nordeste,Centro-Oeste,314.65,349.91,11,Aguardando
387,2023-11-09,PED-000387,ExpressCargo,Norte,Sul,371.18,260.56,8,Entregue
388,2023-07-22,PED-000388,TransLog,Norte,Centro-Oeste,171.39,33.32,15,Devolvido
389,2023-08-24,PED-000389,TransLog,Norte,Sudeste,320.59,350.12,15,Entregue
390,2022-09-27,PED-000390,TransLog,Sudeste,Sul,285.28,394.03,7,Entregue
391,2022-11-04,PED-000391,GlobalShip,Sudeste,Sudeste,226.31,76.47,1,Entregue
392,2023-05-17,PED-000392,GlobalShip,Sudeste,Sul,400.88,332.41,1,Em Trânsito
393,2023-06-25,PED-000393,GlobalShip,Centro-Oeste,Centro-Oeste,237.36,291.03,2,Devolvido
394,2024-08-06,PED-000394,ExpressCargo,Sudeste,Norte,212.56,357.95,13,Em Trânsito
395,2024-12-04,PED-000395,ExpressCargo,Centro-Oeste,Sudeste,446.18,125.04,13,Devolvido
396,2024-12-25,PED-000396,GlobalShip,Nordeste,Sul,190.31,68.45,3,Entregue
397,2025-09-01,PED-000397,ExpressCargo,Sudeste,Sudeste,128.55,190.78,11,Entregue
398,2025-09-07,PED-000398,ExpressCargo,Sudeste,Norte,141.02,124.83,5,Em Trânsito
399,2025-10-23,PED-000399,ExpressCargo,Sul,Sudeste,214.2,471.07,14,Devolvido
400,2025-10-17,PED-000400,FastDelivery,Sudeste,Centro-Oeste,431.6,244.59,14,Em Trânsito
401,2024-05-08,PED-000401,ExpressCargo,Norte,Centro-Oeste,198.45,489.43,3,Aguardando
402,2024-02-12,PED-000402,ExpressCargo,Nordeste,Centro-Oeste,216.57,272.17,4,Entregue
403,2024-02-02,PED-000403,ExpressCargo,Norte,Centro-Oeste,352.94,469.72,14,Devolvido
404,2025-03-18,PED-000404,ExpressCargo,Nordeste,Norte,277.06,224.96,1,Aguardando
405,2024-12-03,PED-000405,RapidFrete,Sudeste,Nordeste,310.31,469.27,8,Aguardando
406,2024-01-18,PED-000406,RapidFrete,Sudeste,Nordeste,319.53,349.54,9,Em Trânsito
407,2022-10-03,PED-000407,ExpressCargo,Sul,Norte,336.95,370.68,6,Em Trânsito
408,2022-06-01,PED-000408,TransLog,Centro-Oeste,Nordeste,214.07,377.46,4,Devolvido
409,2023-10-14,PED-000409,ExpressCargo,Nordeste,Sul,84.33,26.92,1,Devolvido
410,2024-09-02,PED-000410,RapidFrete,Centro-Oeste,Sul,311.18,481.49,14,Devolvido
411,2023-06-06,PED-000411,TransLog,Norte,Sul,114.18,190.05,2,Aguardando
412,2022-07-25,PED-000412,RapidFrete,Norte,Sul,29.2,72.72,9,Entregue
413,2024-12-28,PED-000413,TransLog,Centro-Oeste,Centro-Oeste,378.36,199.07,6,Aguardando
414,2024-05-29,PED-000414,FastDelivery,Centro-Oeste,Sudeste,72.66,168.52,11,Aguardando
415,2023-11-04,PED-000415,FastDelivery,Sudeste,Centro-Oeste,240.17,293.44,12,Entregue
416,2025-01-01,PED-000416,ExpressCargo,Nordeste,Sul,37.64,421.41,8,Em Trânsito
417,2024-03-05,PED-000417,RapidFrete,Sudeste,Sul,241.26,252.45,9,Devolvido
418,2023-12-24,PED-000418,RapidFrete,Sudeste,Sul,102.08,152.65,10,Devolvido
419,2022-03-01,PED-000419,FastDelivery,Norte,Sul,400.43,115.28,3,Devolvido
420,2023-02-09,PED-000420,ExpressCargo,Centro-Oeste,Nordeste,184.23,307.47,15,Em Trânsito
421,2025-06-26,PED-000421,FastDelivery,Centro-Oeste,Sul,223.63,425.43,4,Em Trânsito
422,2024-06-15,PED-000422,RapidFrete,Sudeste,Norte,343.66,435.78,5,Devolvido
423,2024-08-23,PED-000423,FastDelivery,Norte,Centro-Oeste,293.71,194.19,4,Devolvido
424,2024-07-22,PED-000424,RapidFrete,Norte,Centro-Oeste,469.95,22.19,7,Entregue
425,2022-10-02,PED-000425,TransLog,Sul,Norte,490.32,270.92,3,Aguardando
426,2024-07-17,PED-000426,GlobalShip,Sudeste,Sul,394.08,328.32,2,Devolvido
427,2025-11-20,PED-000427,GlobalShip,Norte,Nordeste,95.12,117.2,11,Em Trânsito
428,2024-11-21,PED-000428,TransLog,Sul,Norte,289.42,143.6,13,Entregue
429,2025-04-12,PED-000429,TransLog,Centro-Oeste,Norte,310.76,486.81,4,Devolvido
430,2023-01-07,PED-000430,GlobalShip,Sudeste,Centro-Oeste,196.99,410.58,3,Entregue
431,2023-12-14,PED-000431,RapidFrete,Nordeste,Sul,446.15,298.96,8,Em Trânsito
432,2024-03-27,PED-000432,TransLog,Norte,Sul,32.1,40.35,2,Entregue
433,2022-09-10,PED-000433,RapidFrete,Centro-Oeste,Centro-Oeste,266.76,373.66,13,Em Trânsito
434,2024-04-19,PED-000434,RapidFrete,Norte,Norte,327.78,382.42,7,Aguardando
435,2023-12-12,PED-000435,FastDelivery,Sul,Nordeste,72.45,403.02,10,Aguardando
436,2024-08-31,PED-000436,ExpressCargo,Sudeste,Nordeste,83.97,354.38,6,Aguardando
437,2024-12-03,PED-000437,RapidFrete,Centro-Oeste,Sudeste,22.3,132.23,6,Aguardando
438,2023-10-15,PED-000438,TransLog,Centro-Oeste,Sudeste,156.68,260.46,10,Devolvido
439,2024-12-22,PED-000439,ExpressCargo,Nordeste,Nordeste,165.06,362.91,5,Aguardando
440,2025-08-29,PED-000440,TransLog,Nordeste,Centro-Oeste,361.53,253.1,10,Entregue
441,2025-04-09,PED-000441,RapidFrete,Sudeste,Norte,50.21,273.31,7,Aguardando
442,2022-12-22,PED-000442,ExpressCargo,Sul,Sudeste,324.81,419.84,14,Entregue
443,2023-11-21,PED-000443,TransLog,Sul,Centro-Oeste,490.34,468.31,11,Aguardando
444,2025-06-07,PED-000444,ExpressCargo,Norte,Sul,342.15,50.61,12,Aguardando
445,2023-04-14,PED-000445,TransLog,Sul,Nordeste,64.2,355.26,5,Em Trânsito
446,2023-03-25,PED-000446,ExpressCargo,Centro-Oeste,Centro-Oeste,265.5,74.88,2,Devolvido
447,2024-04-30,PED-000447,FastDelivery,Norte,Sudeste,140.44,417.78,3,Devolvido
448,2025-04-29,PED-000448,TransLog,Nordeste,Sudeste,117.03,177.62,13,Aguardando
449,2023-02-13,PED-000449,TransLog,Nordeste,Centro-Oeste,74.37,11.76,2,Entregue
450,2023-08-03,PED-000450,FastDelivery,Sudeste,Nordeste,246.93,316.02,14,Devolvido
451,2022-06-02,PED-000451,FastDelivery,Sul,Nordeste,340.71,225.77,8,Aguardando
452,2024-10-30,PED-000452,FastDelivery,Sudeste,Centro-Oeste,403.38,75.02,4,Entregue
453,2025-06-10,PED-000453,FastDelivery,Sul,Nordeste,69.83,398.37,8,Aguardando
454,2025-05-19,PED-000454,GlobalShip,Nordeste,Norte,206.27,200.06,4,Devolvido
455,2023-06-18,PED-000455,TransLog,Norte,Nordeste,294.33,484.31,8,Aguardando
456,2022-03-18,PED-000456,ExpressCargo,Sudeste,Sudeste,381.04,329.4,10,Aguardando
457,2024-01-21,PED-000457,GlobalShip,Nordeste,Norte,483.36,422.28,6,Entregue
458,2023-04-17,PED-000458,RapidFrete,Nordeste,Sudeste,300.71,425.68,3,Entregue
459,2025-07-16,PED-000459,GlobalShip,Nordeste,Centro-Oeste,410.39,31.42,7,Aguardando
460,2024-07-24,PED-000460,GlobalShip,Centro-Oeste,Sudeste,285.27,244.02,11,Entregue
461,2024-07-15,PED-000461,TransLog,Nordeste,Centro-Oeste,406.1,51.84,11,Entregue
462,2025-05-04,PED-000462,FastDelivery,Sul,Sul,333.96,423.69,8,Devolvido
463,2025-05-23,PED-000463,FastDelivery,Norte,Sul,476.73,201.32,12,Aguardando
464,2023-01-23,PED-000464,FastDelivery,Sudeste,Nordeste,117.84,496.14,13,Devolvido
465,2022-09-01,PED-000465,ExpressCargo,Norte,Norte,236.97,397.42,3,Entregue
466,2022-05-31,PED-000466,FastDelivery,Nordeste,Sul,33.34,112.2,5,Aguardando
467,2023-02-15,PED-000467,FastDelivery,Sul,Sudeste,93.94,470.37,15,Devolvido
468,2023-06-09,PED-000468,RapidFrete,Centro-Oeste,Centro-Oeste,53.43,455.79,1,Devolvido
469,2024-02-26,PED-000469,TransLog,Sul,Sul,465.68,199.69,1,Entregue
470,2022-05-15,PED-000470,TransLog,Sudeste,Nordeste,439.0,238.74,10,Devolvido
471,2022-05-24,PED-000471,RapidFrete,Centro-Oeste,Centro-Oeste,135.23,491.27,12,Devolvido
472,2025-07-02,PED-000472,FastDelivery,Nordeste,Sul,345.11,216.15,9,Devolvido
473,2024-02-05,PED-000473,GlobalShip,Nordeste,Nordeste,433.43,316.2,10,Entregue
474,2024-12-19,PED-000474,TransLog,Nordeste,Norte,172.0,333.78,5,Em Trânsito
475,2023-01-09,PED-000475,ExpressCargo,Nordeste,Sul,364.2,362.41,9,Entregue
476,2022-06-24,PED-000476,FastDelivery,Centro-Oeste,Centro-Oeste,480.84,51.41,11,Aguardando
477,2022-01-04,PED-000477,GlobalShip,Nordeste,Norte,231.5,148.45,3,Aguardando
478,2024-09-13,PED-000478,ExpressCargo,Centro-Oeste,Centro-Oeste,44.13,486.9,7,Em Trânsito
479,2025-08-04,PED-000479,FastDelivery,Nordeste,Centro-Oeste,211.5,372.21,6,Em Trânsito
480,2024-11-03,PED-000480,FastDelivery,Sul,Centro-Oeste,203.65,176.46,12,Em Trânsito
481,2023-01-07,PED-000481,RapidFrete,Centro-Oeste,Nordeste,116.2,96.24,14,Aguardando
482,2024-12-24,PED-000482,FastDelivery,Norte,Norte,34.41,187.35,3,Aguardando
483,2023-07-05,PED-000483,RapidFrete,Sul,Centro-Oeste,288.44,245.55,10,Em Trânsito
484,2025-02-17,PED-000484,GlobalShip,Sul,Centro-Oeste,469.76,182.13,9,Devolvido
485,2022-12-20,PED-000485,FastDelivery,Sul,Norte,390.52,64.12,5,Entregue
486,2022-11-05,PED-000486,FastDelivery,Nordeste,Nordeste,100.41,287.29,1,Devolvido
487,2023-02-23,PED-000487,GlobalShip,Sul,Sudeste,70.63,25.39,14,Em Trânsito
488,2025-05-30,PED-000488,FastDelivery,Norte,Sudeste,61.15,416.48,4,Aguardando
489,2023-12-17,PED-000489,TransLog,Sul,Norte,122.93,371.65,5,Aguardando
490,2023-06-28,PED-000490,TransLog,Sul,Sudeste,258.76,343.16,14,Em Trânsito
491,2025-09-29,PED-000491,RapidFrete,Centro-Oeste,Sul,17.56,374.86,11,Em Trânsito
492,2024-03-24,PED-000492,FastDelivery,Sul,Norte,65.9,264.76,15,Aguardando
493,2022-01-03,PED-000493,ExpressCargo,Sudeste,Norte,269.37,203.8,7,Aguardando
494,2023-04-22,PED-000494,ExpressCargo,Sul,Sul,387.33,342.13,12,Em Trânsito
495,2023-02-05,PED-000495,ExpressCargo,Sul,Sudeste,388.7,203.04,7,Aguardando
496,2022-09-08,PED-000496,ExpressCargo,Norte,Sul,130.35,56.25,6,Devolvido
497,2024-09-27,PED-000497,GlobalShip,Sudeste,Sudeste,193.96,147.46,4,Devolvido
498,2022-10-13,PED-000498,GlobalShip,Sul,Nordeste,235.66,474.36,10,Em Trânsito
499,2023-04-09,PED-000499,GlobalShip,Nordeste,Centro-Oeste,320.51,29.54,14,Devolvido
500,2025-11-11,PED-000500,ExpressCargo,Sul,Sudeste,164.38,406.39,8,Em Trânsito
501,2025-03-25,PED-000501,TransLog,Sul,Nordeste,223.98,466.88,3,Aguardando
502,2025-02-14,PED-000502,TransLog,Sul,Sul,131.78,263.55,14,Em Trânsito
503,2024-10-20,PED-000503,FastDelivery,Centro-Oeste,Centro-Oeste,232.61,179.21,6,Entregue
504,2022-12-01,PED-000504,RapidFrete,Norte,Sudeste,301.24,129.5,15,Entregue
505,2025-11-14,PED-000505,ExpressCargo,Centro-Oeste,Sul,151.14,321.12,3,Entregue
506,2023-09-10,PED-000506,RapidFrete,Centro-Oeste,Sudeste,17.65,122.57,3,Aguardando
507,2024-05-27,PED-000507,RapidFrete,Sul,Nordeste,112.08,87.32,7,Em Trânsito
508,2023-10-23,PED-000508,FastDelivery,Centro-Oeste,Nordeste,274.28,140.27,12,Aguardando
509,2023-07-22,PED-000509,TransLog,Nordeste,Centro-Oeste,427.78,81.98,7,Devolvido
510,2022-06-21,PED-000510,ExpressCargo,Sudeste,Sudeste,137.8,159.7,15,Entregue
511,2022-06-04,PED-000511,ExpressCargo,Sudeste,Sul,49.04,206.26,2,Aguardando
512,2023-09-22,PED-000512,ExpressCargo,Norte,Centro-Oeste,331.08,128.01,10,Devolvido
513,2025-06-12,PED-000513,RapidFrete,Centro-Oeste,Sudeste,455.13,226.17,9,Aguardando
514,2025-10-02,PED-000514,GlobalShip,Norte,Centro-Oeste,21.79,50.49,12,Devolvido
515,2022-02-12,PED-000515,GlobalShip,Nordeste,Centro-Oeste,282.93,257.05,3,Em Trânsito
516,2025-01-22,PED-000516,FastDelivery,Sul,Sudeste,99.35,430.73,14,Aguardando
517,2022-05-16,PED-000517,TransLog,Nordeste,Sul,29.93,363.34,15,Em Trânsito
518,2024-10-03,PED-000518,GlobalShip,Sudeste,Sudeste,423.68,308.96,7,Aguardando
519,2023-06-02,PED-000519,GlobalShip,Sul,Nordeste,366.63,414.44,8,Entregue
520,2023-04-23,PED-000520,ExpressCargo,Sudeste,Sudeste,377.32,32.65,11,Aguardando
521,2023-06-20,PED-000521,TransLog,Centro-Oeste,Nordeste,476.75,219.67,15,Entregue
522,2022-02-17,PED-000522,GlobalShip,Sul,Norte,148.03,189.32,3,Aguardando
523,2022-05-12,PED-000523,FastDelivery,Sul,Sudeste,366.91,65.79,5,Devolvido
524,2024-09-10,PED-000524,FastDelivery,Nordeste,Sul,233.74,308.92,2,Em Trânsito
525,2023-05-05,PED-000525,GlobalShip,Norte,Norte,467.83,387.51,14,Entregue
526,2024-08-28,PED-000526,ExpressCargo,Sudeste,Nordeste,467.02,140.84,8,Aguardando
527,2023-08-20,PED-000527,FastDelivery,Sul,Sudeste,18.63,26.44,1,Aguardando
528,2025-10-17,PED-000528,RapidFrete,Sudeste,Sul,264.84,116.92,7,Aguardando
529,2025-09-15,PED-000529,GlobalShip,Centro-Oeste,Norte,336.24,86.03,3,Entregue
530,2023-02-08,PED-000530,RapidFrete,Sudeste,Nordeste,203.11,33.79,6,Devolvido
531,2023-06-09,PED-000531,TransLog,Nordeste,Sul,250.99,266.2,1,Em Trânsito
532,2023-10-11,PED-000532,RapidFrete,Nordeste,Nordeste,22.37,283.38,15,Entregue
533,2022-07-09,PED-000533,TransLog,Centro-Oeste,Sul,373.75,162.08,4,Em Trânsito
534,2023-07-25,PED-000534,FastDelivery,Sul,Norte,322.88,36.05,7,Em Trânsito
535,2024-04-12,PED-000535,TransLog,Nordeste,Norte,333.2,491.89,8,Em Trânsito
536,2022-12-24,PED-000536,TransLog,Sudeste,Centro-Oeste,405.06,23.74,15,Devolvido
537,2023-12-04,PED-000537,GlobalShip,Centro-Oeste,Sudeste,406.72,62.0,7,Devolvido
538,2022-10-07,PED-000538,RapidFrete,Sudeste,Norte,487.68,351.15,6,Aguardando
539,2022-08-23,PED-000539,TransLog,Nordeste,Norte,251.17,78.58,4,Em Trânsito
540,2024-01-23,PED-000540,FastDelivery,Nordeste,Sudeste,73.99,283.38,9,Entregue
541,2022-09-11,PED-000541,ExpressCargo,Centro-Oeste,Norte,310.55,482.01,3,Aguardando
542,2025-04-22,PED-000542,FastDelivery,Norte,Sudeste,26.71,70.06,7,Devolvido
543,2022-07-14,PED-000543,GlobalShip,Nordeste,Centro-Oeste,283.51,308.71,8,Em Trânsito
544,2025-11-22,PED-000544,RapidFrete,Norte,Norte,184.67,34.69,6,Aguardando
545,2023-03-07,PED-000545,ExpressCargo,Sul,Norte,370.37,492.81,9,Entregue
546,2023-10-05,PED-000546,GlobalShip,Sudeste,Nordeste,298.29,218.42,11,Devolvido
547,2022-07-06,PED-000547,FastDelivery,Nordeste,Norte,50.08,355.05,14,Entregue
548,2024-03-16,PED-000548,ExpressCargo,Norte,Sudeste,211.72,135.31,11,Em Trânsito
549,2024-08-22,PED-000549,FastDelivery,Sudeste,Nordeste,103.51,339.19,12,Aguardando
550,2022-06-08,PED-000550,TransLog,Nordeste,Norte,108.02,451.96,1,Devolvido
551,2023-09-27,PED-000551,TransLog,Centro-Oeste,Nordeste,77.7,325.16,4,Entregue
552,2024-11-17,PED-000552,RapidFrete,Sudeste,Nordeste,247.12,462.85,11,Entregue
553,2024-10-08,PED-000553,RapidFrete,Norte,Norte,143.22,372.66,5,Em Trânsito
554,2022-02-21,PED-000554,FastDelivery,Sul,Norte,279.52,356.14,15,Devolvido
555,2022-01-02,PED-000555,GlobalShip,Centro-Oeste,Sudeste,408.61,344.39,9,Aguardando
556,2023-01-31,PED-000556,GlobalShip,Norte,Norte,55.03,184.23,15,Entregue
557,2022-02-16,PED-000557,RapidFrete,Centro-Oeste,Norte,72.06,57.8,6,Entregue
