id,data_lancamento,regiao,receita,despesa,lucro,margem_percentual,mes,ano
343,2025-02-03,Nordeste,409768.71,217994.21,191774.5,46.8,Dez,2023
344,2025-11-11,Sul,174888.19,144843.95,30044.24,17.18,Fev,2024
345,2022-08-23,Sudeste,110468.9,86503.81,23965.09,21.69,Mar,2024
346,2023-12-06,Norte,175675.22,130278.65,45396.57,25.84,Set,2023
347,2025-02-05,Sudeste,28671.62,19585.03,9086.59,31.69,Fev,2025
348,2024-10-09,Norte,469938.45,141574.1,328364.35,69.87,Abr,2024
349,2023-09-21,Sudeste,112756.12,68889.61,43866.51,38.9,Abr,2023
350,2022-05-02,Centro-Oeste,491354.5,193096.14,298258.36,60.7,Ago,2022
351,2025-03-10,Centro-Oeste,373653.17,208679.04,164974.13,44.15,Out,2023
352,2023-01-18,Sudeste,158648.8,50044.4,108604.4,68.46,Nov,2023
353,2025-12-21,Sudeste,301075.79,216723.96,84351.83,28.02,Dez,2022
354,2022-05-23,Sudeste,448458.26,373634.58,74823.68,16.68,Mar,2022
355,2022-04-15,Nordeste,325064.22,141969.69,183094.53,56.33,Dez,2025
356,2022-07-09,Sudeste,362263.7,191908.61,170355.09,47.03,Dez,2025
357,2022-11-06,Nordeste,91265.17,54624.59,36640.58,40.15,Dez,2024
358,2024-05-05,Nordeste,40551.22,31283.63,9267.59,22.85,Fev,2022
359,2023-02-27,Nordeste,267715.99,82445.26,185270.73,69.2,Jan,2022
360,2022-09-08,Sul,152614.8,66512.67,86102.13,56.42,Abr,2024
361,2023-05-23,Norte,421787.1,324451.43,97335.67,23.08,Nov,2022
362,2022-12-10,Nordeste,353694.76,215641.65,138053.11,39.03,Jan,2025
363,2025-04-19,Sudeste,411199.11,143016.7,268182.41,65.22,Mar,2025
364,2024-08-02,Norte,408402.7,252180.03,156222.67,38.25,Abr,2022
365,2024-11-05,Sudeste,152021.91,123449.04,28572.87,18.8,Nov,2025
366,2025-04-18,Norte,252659.27,79208.59,173450.68,68.65,Jan,2025
367,2025-06-16,Sudeste,406883.04,302315.87,104567.17,25.7,Mai,2023
368,2022-03-12,Sul,359293.48,296680.1,62613.38,17.43,Ago,2024
369,2025-04-17,Sul,75440.77,33760.94,41679.83,55.25,Fev,2023
370,2023-09-24,Norte,457765.61,225947.32,231818.29,50.64,Abr,2022
371,2025-08-21,Centro-Oeste,430949.48,248369.59,182579.89,42.37,Mai,2024
372,2025-04-07,Centro-Oeste,404515.61,150830.92,253684.69,62.71,Mai,2024
373,2023-02-25,Centro-Oeste,472780.86,332203.72,140577.14,29.73,Mai,2022
374,2025-08-29,Sul,88428.25,64606.39,23821.86,26.94,Jun,2024
375,2024-12-11,Sul,457276.08,139733.88,317542.2,69.44,Mar,2022
376,2024-12-07,Sudeste,222418.85,199727.56,22691.29,10.2,Mai,2024
377,2025-07-16,Sul,122452.91,61683.16,60769.75,49.63,Jul,2024
378,2022-01-23,Sul,337436.73,181587.2,155849.53,46.19,Dez,2025
379,2023-11-25,Centro-Oeste,340548.67,270611.86,69936.81,20.54,Ago,2025
380,2024-11-13,Sul,486673.14,242537.35,244135.79,50.16,Fev,2025
381,2024-01-25,Nordeste,397155.31,247088.1,150067.21,37.79,Mar,2024
382,2022-08-18,Norte,236314.89,82194.09,154120.8,65.22,Nov,2022
383,2025-05-29,Sul,396757.01,155009.82,241747.19,60.93,Out,2025
384,2024-05-13,Sul,128469.26,115487.96,12981.3,10.1,Abr,2022
385,2025-11-26,Centro-Oeste,210093.88,150311.55,59782.33,28.46,Nov,2022
386,2025-12-31,Sul,194775.57,130407.86,64367.71,33.05,Jan,2025
387,2023-07-24,Centro-Oeste,24532.41,11347.4,13185.01,53.75,Fev,2025
388,2023-01-06,Nordeste,145010.11,93611.93,51398.18,35.44,Dez,2022
389,2022-05-14,Sul,190817.4,166595.92,24221.48,12.69,Jan,2022
390,2024-11-26,Centro-Oeste,239917.1,111082.69,128834.41,53.7,Mar,2024
391,2024-08-08,Norte,81544.3,66458.89,15085.41,18.5,Out,2023
392,2025-08-25,Centro-Oeste,32093.46,23392.1,8701.36,27.11,Ago,2023
393,2024-12-19,Sudeste,344081.89,108276.49,235805.4,68.53,Jun,2023
394,2025-02-20,Nordeste,170750.77,118220.54,52530.23,30.76,Mar,2024
395,2025-05-18,Centro-Oeste,481881.31,239809.58,242071.73,50.23,Fev,2023
396,2024-04-16,Sul,96195.71,32851.65,63344.06,65.85,Jun,2024
397,2023-07-19,Sudeste,98990.6,44230.93,54759.67,55.32,Out,2023
398,2025-06-17,Sudeste,176021.22,65828.96,110192.26,62.6,Set,2023
399,2024-08-27,Sudeste,328812.34,196652.35,132159.99,40.19,Mar,2022
400,2024-10-16,Norte,154701.23,132175.11,22526.12,14.56,Set,2024
401,2024-02-09,Sul,71716.7,57908.48,13808.22,19.25,Jul,2024
402,2024-01-07,Nordeste,208711.69,178973.24,29738.45,14.25,Out,2023
403,2023-02-21,Centro-Oeste,260955.45,81182.46,179772.99,68.89,Ago,2025
404,2024-01-30,Centro-Oeste,467820.89,253027.49,214793.4,45.91,Mai,2022
405,2025-05-01,Sul,209493.21,127927.65,81565.56,38.93,Dez,2024
406,2024-11-21,Nordeste,75597.19,32511.58,43085.61,56.99,Jul,2023
407,2025-02-07,Norte,3716.92,2510.77,1206.15,32.45,Fev,2022
408,2024-09-29,Nordeste,324174.39,259804.54,64369.85,19.86,Fev,2023
409,2022-02-04,Nordeste,284291.79,209283.03,75008.76,26.38,Jan,2022
410,2025-07-08,Centro-Oeste,405340.53,356608.95,48731.58,12.02,Ago,2023
411,2025-09-28,Norte,333132.8,207258.64,125874.16,37.78,Jul,2022
412,2022-05-24,Sul,39033.73,30949.07,8084.66,20.71,Fev,2023
413,2024-06-02,Centro-Oeste,471263.97,358644.89,112619.08,23.9,Jan,2025
414,2022-03-07,Centro-Oeste,296721.62,257392.46,39329.16,13.25,Dez,2022
415,2023-08-30,Sudeste,256520.4,124733.24,131787.16,51.37,Ago,2023
416,2022-09-05,Sul,177736.78,78441.13,99295.65,55.87,Set,2024
417,2022-05-11,Sudeste,294007.55,234871.34,59136.21,20.11,Abr,2023
418,2023-12-28,Sudeste,83339.49,51322.74,32016.75,38.42,Abr,2023
419,2025-09-21,Norte,211767.55,168424.65,43342.9,20.47,Mar,2023
420,2022-07-09,Sudeste,168467.56,138628.33,29839.23,17.71,Nov,2023
421,2025-02-17,Nordeste,499867.72,181636.69,318231.03,63.66,Set,2022
422,2023-10-23,Norte,124690.63,98207.88,26482.75,21.24,Jan,2023
423,2023-12-22,Sul,227234.3,151397.03,75837.27,33.37,Fev,2024
424,2025-03-23,Sudeste,230416.28,189023.29,41392.99,17.96,Nov,2022
425,2023-05-14,Nordeste,354374.58,186468.98,167905.6,47.38,Jan,2024
426,2025-12-20,Sudeste,229891.45,171159.22,58732.23,25.55,Jul,2024
427,2025-08-10,Sudeste,363334.68,152050.59,211284.09,58.15,Mai,2024
428,2023-06-14,Sudeste,253492.45,168900.73,84591.72,33.37,Abr,2025
429,2022-01-21,Norte,104673.56,45194.62,59478.94,56.82,Abr,2022
430,2025-09-29,Sudeste,136935.59,49222.41,87713.18,64.05,Mar,2023
431,2024-01-20,Nordeste,142928.12,98807.31,44120.81,30.87,Dez,2022
432,2025-07-21,Sul,490908.22,414964.03,75944.19,15.47,Nov,2022
433,2022-01-08,Norte,296894.03,91196.19,205697.84,69.28,Fev,2023
434,2024-09-26,Sul,294249.93,111968.26,182281.67,61.95,Fev,2025
435,2023-09-14,Sudeste,367158.26,174484.5,192673.76,52.48,Jun,2025
436,2024-07-11,Norte,413269.65,285486.92,127782.73,30.92,Ago,2022
437,2023-04-28,Sudeste,316206.67,240415.93,75790.74,23.97,Abr,2025
438,2023-04-29,Centro-Oeste,352229.48,122802.87,229426.61,65.14,Abr,2024
439,2022-12-05,Nordeste,176410.4,80733.32,95677.08,54.24,Mar,2024
440,2024-03-03,Norte,229640.98,196225.36,33415.62,14.55,Jan,2025
441,2025-03-28,Norte,154129.41,130103.29,24026.12,15.59,Out,2022
442,2025-05-27,Nordeste,323571.72,170962.5,152609.22,47.16,Jun,2022
443,2025-01-19,Centro-Oeste,185027.44,88539.88,96487.56,52.15,Out,2024
444,2024-11-09,Sul,29302.17,14255.37,15046.8,51.35,Jul,2024
445,2024-03-02,Sul,217930.65,137567.96,80362.69,36.88,Jun,2024
446,2023-10-05,Sudeste,335493.26,220928.61,114564.65,34.15,Dez,2025
447,2024-05-27,Norte,478816.38,247229.27,231587.11,48.37,Mar,2023
448,2022-06-17,Centro-Oeste,146573.61,47964.74,98608.87,67.28,Mar,2023
449,2022-02-21,Norte,306572.53,254268.33,52304.2,17.06,Jun,2022
450,2023-07-08,Nordeste,241879.96,96509.65,145370.31,60.1,Jan,2022
451,2022-10-07,Nordeste,74747.94,27323.04,47424.9,63.45,Jan,2024
452,2022-02-20,Sul,112014.19,45302.46,66711.73,59.56,Mar,2024
453,2025-10-10,Sul,482508.73,433340.93,49167.8,10.19,Set,2024
454,2024-08-30,Nordeste,232148.51,170971.73,61176.78,26.35,Mai,2022
455,2024-07-02,Nordeste,335045.89,148649.72,186396.17,55.63,Abr,2022
456,2023-10-08,Sudeste,359037.51,206150.91,152886.6,42.58,Fev,2023
457,2024-06-29,Sudeste,195707.09,66778.52,128928.57,65.88,Mai,2025
458,2024-01-07,Nordeste,257490.16,208000.72,49489.44,19.22,Dez,2024
459,2024-12-28,Centro-Oeste,453950.1,180597.16,273352.94,60.22,Abr,2024
460,2025-03-14,Centro-Oeste,162485.01,120584.49,41900.52,25.79,Fev,2024
461,2023-05-24,Sudeste,135856.33,119778.49,16077.84,11.83,Jan,2024
462,2023-08-11,Nordeste,120714.16,71926.96,48787.2,40.42,Jan,2024
463,2022-03-08,Sudeste,279641.84,151742.08,127899.76,45.74,Mai,2022
464,2022-11-12,Centro-Oeste,464307.2,222424.74,241882.46,52.1,Dez,2022
465,2025-03-31,Nordeste,284320.93,200845.45,83475.48,29.36,Abr,2025
466,2025-10-30,Norte,166647.07,98566.41,68080.66,40.85,Fev,2024
467,2024-12-19,Sul,478217.76,418096.4,60121.36,12.57,Jan,2025
468,2023-08-14,Centro-Oeste,101837.41,51311.25,50526.16,49.61,Mai,2024
469,2025-12-17,Nordeste,4367.05,2150.22,2216.83,50.76,Out,2025
470,2023-06-05,Sudeste,172647.43,101790.52,70856.91,41.04,Jul,2022
471,2024-03-22,Sul,304519.05,156053.62,148465.43,48.75,Abr,2024
472,2024-12-12,Nordeste,28048.11,10059.8,17988.31,64.13,Mai,2024
473,2024-01-13,Centro-Oeste,499516.98,204479.43,295037.55,59.06,Mai,2025
474,2023-07-20,Nordeste,338599.78,126869.14,211730.64,62.53,Out,2024
475,2024-05-26,Sul,11263.74,7634.74,3629.0,32.22,Abr,2025
476,2022-11-13,Norte,272422.81,130623.56,141799.25,52.05,Fev,2022
477,2025-03-14,Sul,135144.04,64713.58,70430.46,52.12,Jan,2024
478,2023-01-20,Centro-Oeste,195089.93,104718.67,90371.26,46.32,Nov,2023
479,2024-06-14,Nordeste,11277.13,6245.18,5031.95,44.62,Mai,2022
480,2024-02-05,Centro-Oeste,208213.02,170649.47,37563.55,18.04,Ago,2025
481,2025-03-23,Norte,481707.91,390118.91,91589.0,19.01,Mai,2024
482,2024-05-02,Nordeste,168878.02,80633.3,88244.72,52.25,Abr,2023
483,2023-03-10,Norte,41230.5,36798.3,4432.2,10.75,Dez,2023
484,2025-02-11,Norte,343365.38,251019.68,92345.7,26.89,Fev,2022
485,2023-01-27,Sul,109232.26,64824.71,44407.55,40.65,Jan,2022
486,2025-02-18,Sul,473628.32,352588.5,121039.82,25.56,Set,2022
487,2025-02-04,Sudeste,429573.89,307053.96,122519.93,28.52,Jan,2025
488,2024-11-09,Sul,431242.52,372968.19,58274.33,13.51,Mai,2023
489,2024-06-06,Centro-Oeste,411595.98,355158.72,56437.26,13.71,Jan,2023
490,2025-09-21,Nordeste,113353.11,70216.55,43136.56,38.06,Ago,2023
491,2022-04-02,Norte,394456.55,261847.55,132609.0,33.62,Mai,2022
492,2025-05-05,Nordeste,180607.13,75772.7,104834.43,58.05,Mai,2025
493,2024-12-03,Centro-Oeste,481566.43,293754.6,187811.83,39.0,Ago,2023
494,2025-04-28,Centro-Oeste,258111.63,121087.57,137024.06,53.09,Abr,2025
495,2024-11-25,Norte,89790.11,46736.83,43053.28,47.95,Fev,2024
496,2024-01-26,Sul,385537.34,269757.25,115780.09,30.03,Mai,2025
497,2023-02-23,Nordeste,77242.78,23993.75,53249.03,68.94,Abr,2022
498,2025-05-30,Nordeste,82035.35,30106.23,51929.12,63.3,Jul,2025
499,2023-04-15,Sul,31210.04,11432.09,19777.95,63.37,Jun,2024
500,2022-04-12,Centro-Oeste,345129.7,178805.46,166324.24,48.19,Fev,2022
501,2024-08-13,Sudeste,412897.21,354855.22,58041.99,14.06,Fev,2024
502,2022-10-11,Centro-Oeste,80449.9,62332.76,18117.14,22.52,Mai,2023
503,2025-12-17,Norte,206537.56,121131.35,85406.21,41.35,Mai,2022
504,2022-04-20,Nordeste,44324.19,26628.35,17695.84,39.92,Nov,2025
505,2023-02-20,Centro-Oeste,446874.63,299742.92,147131.71,32.92,Nov,2025
506,2024-12-13,Sul,130068.03,113424.48,16643.55,12.8,Jun,2025
507,2024-10-03,Centro-Oeste,133690.29,69937.18,63753.11,47.69,Dez,2023
508,2025-04-11,Norte,46022.66,27291.48,18731.18,40.7,Jan,2024
509,2024-01-04,Sudeste,388269.86,219401.21,168868.65,43.49,Jun,2025
510,2023-02-10,Centro-Oeste,112772.22,47930.78,64841.44,57.5,Abr,2024
511,2025-06-18,Norte,273791.51,181997.74,91793.77,33.53,Jan,2022
512,2022-12-29,Norte,462181.64,185380.12,276801.52,59.89,Fev,2023
513,2022-02-27,Sudeste,225172.38,118283.14,106889.24,47.47,Jul,2023
514,2024-08-22,Sul,187245.65,121580.57,65665.08,35.07,Ago,2024
515,2024-10-27,Centro-Oeste,149866.57,53694.92,96171.65,64.17,Set,2024
516,2022-12-26,Sudeste,88149.49,52046.88,36102.61,40.96,Mai,2023
517,2023-06-09,Norte,39816.42,28901.94,10914.48,27.41,Nov,2024
518,2025-02-27,Norte,491321.47,286789.22,204532.25,41.63,Abr,2025
519,2025-07-15,Sudeste,240460.0,135138.68,105321.32,43.8,Set,2024
520,2024-10-28,Sul,379968.14,266362.03,113606.11,29.9,Out,2022
521,2023-04-28,Sul,316783.35,167990.34,148793.01,46.97,Dez,2023
522,2022-06-27,Centro-Oeste,226259.12,148575.95,77683.17,34.33,Jun,2024
523,2023-03-09,Nordeste,2590.72,1500.97,1089.75,42.06,Jan,2025
524,2024-11-18,Nordeste,24173.67,19651.54,4522.13,18.71,Dez,2024
525,2025-01-24,Centro-Oeste,420738.56,356050.38,64688.18,15.37,Dez,2023
526,2024-07-02,Nordeste,248612.07,118165.56,130446.51,52.47,Mai,2024
527,2024-03-09,Nordeste,454879.79,394110.56,60769.23,13.36,Nov,2024
528,2025-03-11,Sudeste,192087.86,113057.63,79030.23,41.14,Jun,2022
529,2022-05-25,Centro-Oeste,125451.97,43888.6,81563.37,65.02,Mar,2023
530,2025-07-04,Sul,359920.63,319321.03,40599.6,11.28,Fev,2024
531,2025-01-12,Sul,441724.1,287532.26,154191.84,34.91,Fev,2023
532,2025-02-22,Sul,98508.93,76708.74,21800.19,22.13,Jul,2025
533,2022-12-21,Nordeste,17513.26,12159.54,5353.72,30.57,Mar,2023
534,2023-05-20,Sul,469432.99,169311.47,300121.52,63.93,Jun,2023
535,2025-03-24,Centro-Oeste,87155.67,63802.47,23353.2,26.79,Jun,2025
536,2024-04-03,Sul,10616.41,3694.3,6922.11,65.2,Nov,2022
537,2022-06-27,Nordeste,28905.92,23121.61,5784.31,20.01,Mar,2024
538,2023-01-21,Norte,235442.2,190639.57,44802.63,19.03,Set,2022
539,2023-04-02,Sudeste,146975.12,68554.96,78420.16,53.36,Jun,2025
540,2025-10-25,Centro-Oeste,475046.93,344481.31,130565.62,27.48,Jun,2022
541,2023-04-20,Nordeste,499405.95,282141.87,217264.08,43.5,Jan,2022
542,2023-06-22,Sul,203831.47,146500.47,57331.0,28.13,Ago,2025
543,2024-01-31,Sul,185066.09,114447.15,70618.94,38.16,Fev,2025
544,2023-12-25,Centro-Oeste,196104.0,173257.11,22846.89,11.65,Nov,2022
545,2025-02-16,Sudeste,395551.71,153090.09,242461.62,61.3,Mai,2023
546,2022-04-19,Norte,39193.59,16853.48,22340.11,57.0,Ago,2022
547,2022-11-24,Nordeste,152700.57,90127.84,62572.73,40.98,Nov,2023
548,2025-11-16,Centro-Oeste,304056.93,270893.2,33163.73,10.91,Jun,2023
549,2025-12-17,Centro-Oeste,473186.16,302148.89,171037.27,36.15,Fev,2025
550,2022-07-21,Sul,141742.44,67236.5,74505.94,52.56,Nov,2022
551,2022-01-22,Norte,391134.35,180254.41,210879.94,53.91,Set,2024
552,2022-01-28,Sul,363444.55,221932.65,141511.9,38.94,Mai,2023
553,2024-08-12,Sul,10485.17,9329.57,1155.6,11.02,Jul,2022
554,2025-07-13,Sul,348333.3,228060.76,120272.54,34.53,Ago,2025
555,2022-06-13,Nordeste,165241.72,106695.45,58546.27,35.43,Fev,2022
556,2025-09-20,Sul,278438.05,166991.61,111446.44,40.03,Ago,2022
557,2025-11-22,Sul,167413.19,141459.43,25953.76,15.5,Nov,2022
558,2024-05-17,Centro-Oeste,211713.48,125249.39,86464.09,40.84,Jul,2025
559,2024-05-30,Sudeste,25512.98,16460.32,9052.66,35.48,Ago,2024
560,2022-12-31,Norte,60005.49,33319.62,26685.87,44.47,Abr,2024
561,2024-08-16,Sul,73831.03,45002.21,28828.82,39.05,Mai,2022
562,2023-08-14,Norte,33927.77,27711.58,6216.19,18.32,Nov,2024
563,2025-04-13,Sul,470145.93,253587.04,216558.89,46.06,Jun,2022
564,2022-07-06,Norte,53737.25,33954.73,19782.52,36.81,Jul,2025
565,2023-02-13,Centro-Oeste,492103.17,305622.19,186480.98,37.89,Set,2022
566,2025-11-29,Centro-Oeste,280188.51,137917.05,142271.46,50.78,Out,2025
567,2024-07-27,Norte,432324.82,247154.4,185170.42,42.83,Dez,2025
568,2022-10-15,Nordeste,286101.96,135685.04,150416.92,52.57,Fev,2023
569,2023-01-13,Sudeste,380618.9,179780.22,200838.68,52.77,Set,2023
570,2024-02-23,Sul,306902.88,235541.49,71361.39,23.25,Out,2024
571,2025-07-24,Sul,231483.85,203562.72,27921.13,12.06,Jun,2025
572,2025-01-25,Centro-Oeste,11930.95,4340.42,7590.53,63.62,Jun,2022
573,2023-07-09,Norte,313196.32,125596.42,187599.9,59.9,Mar,2023
574,2025-01-02,Sul,260066.76,147477.19,112589.57,43.29,Nov,2023
575,2023-08-29,Sudeste,23076.01,14361.37,8714.64,37.76,Jul,2022
576,2025-12-02,Nordeste,138200.52,89039.39,49161.13,35.57,Dez,2025
577,2022-11-25,Nordeste,72961.64,46545.99,26415.65,36.2,Jun,2024
578,2022-09-01,Norte,102318.05,56837.75,45480.3,44.45,Dez,2024
579,2022-09-23,Sudeste,100440.7,73265.05,27175.65,27.06,Mar,2022
580,2023-07-16,Sul,216812.75,125274.64,91538.11,42.22,Nov,2022
581,2023-03-15,Norte,182544.18,118000.5,64543.68,35.36,Abr,2025
582,2023-06-08,Centro-Oeste,162501.05,72321.08,90179.97,55.5,Dez,2022
583,2024-11-23,Nordeste,474142.66,360722.09,113420.57,23.92,Jan,2025
584,2023-06-18,Sul,280801.31,107616.62,173184.69,61.68,Fev,2025
585,2025-03-31,Sudeste,461651.81,152785.77,308866.04,66.9,Ago,2023
586,2025-06-23,Norte,292333.19,111488.72,180844.47,61.86,Out,2022
587,2023-03-11,Sudeste,215087.44,186786.0,28301.44,13.16,Dez,2022
588,2024-07-05,Nordeste,18821.78,14174.28,4647.5,24.69,Jan,2023
589,2025-01-06,Sul,346711.67,214402.57,132309.1,38.16,Dez,2023
590,2025-02-26,Sudeste,494551.26,319963.86,174587.4,35.3,Jan,2025
591,2023-10-10,Nordeste,238569.49,194906.59,43662.9,18.3,Dez,2024
592,2023-08-04,Nordeste,343374.11,305854.01,37520.1,10.93,Fev,2022
593,2025-03-20,Nordeste,461809.88,173547.61,288262.27,62.42,Mar,2022
594,2024-04-07,Sudeste,11800.81,5061.13,6739.68,57.11,Nov,2024
595,2023-01-13,Centro-Oeste,408609.78,131295.33,277314.45,67.87,Nov,2024
596,2025-04-21,Sul,74357.26,23375.97,50981.29,68.56,Abr,2022
597,2022-09-07,Sul,346220.06,210656.28,135563.78,39.16,Jan,2023
598,2024-07-24,Norte,388413.9,160354.47,228059.43,58.72,Mai,2023
599,2023-09-22,Centro-Oeste,440758.49,378814.52,61943.97,14.05,Jan,2023
600,2025-11-05,Sul,462304.1,315368.98,146935.12,31.78,Set,2025
601,2022-07-18,Sul,259703.63,233618.61,26085.02,10.04,Ago,2024
602,2023-09-05,Sudeste,253624.18,179538.06,74086.12,29.21,Nov,2025
603,2022-12-16,Nordeste,129879.4,107544.92,22334.48,17.2,Mar,2025
604,2023-11-17,Norte,485268.71,219526.25,265742.46,54.76,Mai,2025
605,2025-11-27,Sudeste,140051.27,80816.98,59234.29,42.29,Mai,2023
606,2025-01-19,Sul,194035.21,153088.5,40946.71,21.1,Mai,2022
607,2022-06-23,Nordeste,483869.79,263392.79,220477.0,45.57,Mai,2024
608,2025-09-30,Norte,13722.8,4694.74,9028.06,65.79,Fev,2023
609,2022-08-23,Sul,400433.4,185116.88,215316.52,53.77,Fev,2022
610,2024-03-24,Nordeste,345639.17,114637.32,231001.85,66.83,Dez,2022
611,2024-03-29,Sul,12464.67,10752.77,1711.9,13.73,Nov,2023
612,2024-02-11,Sul,204943.01,83758.06,121184.95,59.13,Mai,2025
613,2022-04-07,Sudeste,91121.43,28351.15,62770.28,68.89,Abr,2022
614,2022-03-13,Sul,392080.96,133565.69,258515.27,65.93,Mar,2024
615,2024-01-02,Centro-Oeste,129175.56,52859.5,76316.06,59.08,Jan,2024
616,2025-12-08,Sudeste,398890.54,325139.93,73750.61,18.49,Mai,2023
617,2022-09-10,Sudeste,474722.95,372696.13,102026.82,21.49,Mar,2024
618,2022-10-09,Sudeste,395872.9,299124.98,96747.92,24.44,Nov,2023
619,2025-03-12,Sudeste,35076.15,28652.67,6423.48,18.31,Jan,2025
620,2024-03-08,Nordeste,457308.26,221894.3,235413.96,51.48,Jan,2023
621,2023-12-26,Sudeste,222013.71,190634.07,31379.64,14.13,Fev,2022
622,2023-02-14,Centro-Oeste,333829.92,236301.83,97528.09,29.21,Dez,2023
623,2022-10-24,Norte,426637.07,146941.89,279695.18,65.56,Fev,2024
624,2022-06-08,Nordeste,13343.56,9256.0,4087.56,30.63,Jul,2025
625,2025-04-29,Norte,410843.72,270548.81,140294.91,34.15,Ago,2022
626,2025-02-28,Centro-Oeste,96637.38,76096.4,20540.98,21.26,Mar,2025
627,2023-06-27,Nordeste,58149.89,43497.1,14652.79,25.2,Mai,2025
628,2023-09-01,Sul,29321.96,20539.0,8782.96,29.95,Mar,2023
629,2024-06-30,Norte,415681.61,203159.61,212522.0,51.13,Jul,2024
630,2024-10-23,Sul,25731.34,8156.03,17575.31,68.3,Jun,2023
631,2025-07-28,Centro-Oeste,132539.08,60922.3,71616.78,54.03,Dez,2024
632,2024-03-19,Nordeste,215033.56,117181.47,97852.09,45.51,Out,2025
633,2022-07-04,Nordeste,40669.74,24416.72,16253.02,39.96,Dez,2022
634,2024-10-08,Centro-Oeste,193445.92,86006.69,107439.23,55.54,Nov,2025
635,2023-10-09,Sudeste,310183.65,204277.86,105905.79,34.14,Ago,2024
636,2024-05-14,Sudeste,209870.3,110646.11,99224.19,47.28,Jul,2025
637,2025-03-23,Norte,467817.52,366135.25,101682.27,21.74,Abr,2024
638,2025-04-11,Centro-Oeste,351606.83,127251.31,224355.52,63.81,Jan,2023
639,2022-11-27,Norte,83849.68,64333.91,19515.77,23.27,Jul,2024
640,2022-10-06,Centro-Oeste,371709.77,156029.29,215680.48,58.02,Dez,2024
641,2023-09-20,Sudeste,345900.03,131415.56,214484.47,62.01,Fev,2022
642,2023-01-28,Centro-Oeste,9144.78,5882.99,3261.79,35.67,Out,2022
643,2024-10-25,Norte,418483.96,209497.66,208986.3,49.94,Out,2023
644,2023-08-23,Sudeste,211811.74,73144.68,138667.06,65.47,Out,2022
645,2025-01-04,Nordeste,162018.77,113358.79,48659.98,30.03,Ago,2025
646,2025-03-26,Norte,177359.24,119126.29,58232.95,32.83,Jan,2024
647,2023-06-08,Norte,229954.95,143341.3,86613.65,37.67,Jan,2022
648,2025-04-24,Centro-Oeste,249471.06,80212.28,169258.78,67.85,Jan,2023
649,2024-02-02,Norte,499475.93,231472.94,268002.99,53.66,Abr,2025
650,2025-12-01,Sul,488580.53,157528.11,331052.42,67.76,Mai,2023
651,2022-03-31,Sul,484359.69,188689.06,295670.63,61.04,Jun,2024
652,2022-07-24,Nordeste,2287.26,948.58,1338.68,58.53,Dez,2022
653,2024-01-01,Sul,180578.41,152815.53,27762.88,15.37,Out,2024
654,2023-07-03,Norte,285686.26,115335.67,170350.59,59.63,Out,2025
655,2023-10-23,Nordeste,56493.89,30215.94,26277.95,46.51,Jul,2022
656,2025-08-15,Sudeste,59922.72,21078.19,38844.53,64.82,Jan,2023
657,2023-05-25,Nordeste,65787.77,21482.2,44305.57,67.35,Dez,2024
658,2022-05-26,Centro-Oeste,101345.4,42551.02,58794.38,58.01,Mai,2022
659,2022-05-25,Sudeste,235401.92,92662.75,142739.17,60.64,Jun,2022
660,2025-01-22,Norte,156463.38,127598.01,28865.37,18.45,Fev,2022
661,2024-04-16,Sul,432327.94,352671.25,79656.69,18.43,Ago,2023
662,2023-04-26,Sudeste,190314.34,70593.26,119721.08,62.91,Jan,2023
663,2023-06-12,Centro-Oeste,61935.35,26346.5,35588.85,57.46,Jan,2023
664,2025-05-11,Sudeste,181899.06,123007.39,58891.67,32.38,Ago,2023
665,2022-11-07,Norte,44915.37,31374.01,13541.36,30.15,Abr,2022
666,2023-01-14,Centro-Oeste,485158.52,406819.29,78339.23,16.15,Abr,2024
667,2025-11-28,Sudeste,354503.19,187430.49,167072.7,47.13,Mar,2022
668,2024-02-12,Nordeste,480047.95,409599.84,70448.11,14.68,Fev,2024
669,2023-06-13,Norte,114268.97,53202.5,61066.47,53.44,Jul,2022
670,2024-05-08,Norte,39363.0,34176.92,5186.08,13.18,Dez,2023
671,2025-02-06,Centro-Oeste,5667.62,4144.1,1523.52,26.88,Out,2024
